,ImageFiles,Show Attend And Tell,Decoupled Novel Object Captioner,Novel Object Captioner,YOLO9000,SAT_YOLO9000_SF,DNOC_YOLO9000_SF,NOC_YOLO9000_SF,SAT_WC,DNOC_WC,NOC_WC,SAT_simil,NOC_simil,DNOC_simil,YOLO_WC,ssd_512_resnet50_v1_voc,ssd_voc,ssd_512_resnet50_v1_coco,ssd_coco,yolo3_darknet53_coco,yolo3_coco,center_net_resnet18_v1b_coco,center_coco,center_net_resnet18_v1b_voc,center_voc,yolo3_darknet53_voc,yolo3_voc,SAT_SSD_VOC_SF,SAT_SSD_COCO_SF,NOC_SSD_VOC_SF,NOC_SSD_COCO_SF,DNOC_SSD_VOC_SF,DNOC_SSD_COCO_SF,SAT_yolo3_VOC_SF,SAT_yolo3_COCO_SF,NOC_yolo3_VOC_SF,NOC_yolo3_COCO_SF,DNOC_yolo3_VOC_SF,DNOC_yolo3_COCO_SF,SAT_center_net_VOC_SF,SAT_center_net_COCO_SF,NOC_center_net_VOC_SF,NOC_center_net_COCO_SF,DNOC_center_net_VOC_SF,DNOC_center_net_COCO_SF,MRCNN,sat_un_count,dnoc_un_count,noc_un_count,mrcnn_un_count,SF_SAT_MRCNN,SF_DNOC_MRCNN,SF_NOC_MRCNN
346,b00002271_21i57n_20150509_184820e.jpg,"['group', 'table']","['man', 'table', 'bottle']","['woman', 'table', 'glass', 'wine']","['director', ' employer', ' panelist', ' panelist', ' panelist', ' laptop', ' furnishing', ' pill bottle']",0.10149,0.16494,0.22997,2,3,4,0.40595,0.43983,0.45993,8,"['person', 'bottle', 'person', 'person', 'tvmonitor']",5,"['person', 'person', 'person', 'person', 'person', 'chair']",6,"['person', 'person', 'person', 'cup', 'person']",5,['person'],1,"['person', 'person']",2,"['person', 'person', 'person']",3,0.17141,0.15691,0.48345,0.3422,0.40943,0.28212,0.26508,0.17601,0.44806,0.44093,0.49977,0.35834,0.39762,0.39762,0.44806,0.44806,0.49977,0.49977,"['person', 'person', 'person', 'cup', 'person', 'bottle', 'chair', 'dining table', 'person']",2,3,4,5,0.19284,0.72813,0.71912
347,b00002277_21i57n_20150509_185058e.jpg,"['man', 'kitchen', 'food']","['man', 'bowl', 'bowl']","['man', 'kitchen', 'window']","['panelist', ' panelist', ' drunkard', ' teacup', ' carboy', ' cereal bowl']",0.16845,0.29755,0.12798,3,3,3,0.3369,0.5951,0.25596,6,"['person', 'person']",2,"['person', 'person', 'cup', 'cup', 'cup']",5,"['person', 'tv', 'person', 'cup', 'bowl', 'cup', 'bowl']",7,"['person', 'person']",2,['person'],1,"['person', 'person', 'tvmonitor']",3,0.47338,0.31217,0.44756,0.27329,0.33977,0.4121,0.47338,0.25828,0.44756,0.23084,0.33977,0.3682,0.47338,0.47338,0.44756,0.44756,0.33977,0.33977,"['person', 'person', 'cup', 'cup', 'bottle', 'chair', 'cup', 'bowl', 'dining table', 'person', 'chair', 'bowl', 'bowl', 'wine glass']",3,2,3,7,0.25392,0.34679,0.23389
348,b00002316_21i57n_20150519_155035e.jpg,"['man', 'front', 'refrigerator']","['man', 'front', 'refrigerator']","['man', 'front', 'tv']","['vintner', ' waiter']",0.28591,0.28591,0.18415,3,3,3,0.28591,0.28591,0.18415,2,"['person', 'person', 'person']",3,"['person', 'person', 'handbag', 'refrigerator', 'person', 'refrigerator']",6,"['person', 'person']",2,"['person', 'person', 'person']",3,"['person', 'person']",2,"['person', 'person']",2,0.4871,0.3738,0.46902,0.27519,0.4871,0.3738,0.4871,0.4871,0.46902,0.46902,0.4871,0.4871,0.4871,0.4871,0.46902,0.46902,0.4871,0.4871,"['person', 'person', 'person', 'refrigerator', 'refrigerator']",3,3,3,2,0.851,0.851,0.65292
349,b00002317_21i57n_20150519_155101e.jpg,"['kitchen', 'refrigerator', 'microwave']","['refrigerator', 'parking', 'lot']","['person', 'middle', 'room']",['director'],−0.0066,0.09016,0.23951,3,3,3,−0.0066,0.09016,0.23951,1,[],0,"['bottle', 'refrigerator', 'bottle']",3,"['bottle', 'bottle']",2,['bottle'],1,[],0,[],0,0,0.63309,0,0.42584,0,0.58897,0,0.3508,0,0.33638,0,0.38876,0,0.3508,0,0.33638,0,0.38876,"['person', 'refrigerator', 'person', 'bottle', 'bottle', 'sink', 'bottle']",3,3,3,4,0.69218,0.63645,0.5836
350,b00002319_21i57n_20150519_155156e.jpg,"['kitchen', 'refrigerator', 'refrigerator']","['kitchen', 'sink', 'sink']","['bus', 'city', 'street']","['cellular telephone', ' mixing faucet']",0.513,0.54588,0.26695,3,3,3,0.513,0.54588,0.26695,2,['tvmonitor'],1,"['sink', 'refrigerator', 'bottle', 'bottle', 'cup', 'bottle']",6,"['bottle', 'bottle', 'cup', 'cup', 'bottle', 'sink', 'bottle', 'cup']",8,"['sink', 'bottle']",2,[],0,"['bottle', 'bottle']",2,0,0.33548,0,0.11675,0,0.31865,0.39415,0.18948,0.19321,0.08524,0.36182,0.19343,0,0.62067,0,0.22397,0,0.7863,"['sink', 'cup', 'bottle', 'bottle', 'refrigerator', 'bottle', 'bottle', 'bottle', 'cup', 'cup', 'refrigerator', 'bowl', 'person']",2,2,3,6,0.38474,0.3661,0.08459
351,b00002320_21i57n_20150519_155223e.jpg,"['man', 'front', 'refrigerator']","['man', 'front', 'refrigerator']","['man', 'front', 'refrigerator']","['laptop', ' Frank']",0.3912,0.3912,0.3912,3,3,3,0.3912,0.3912,0.3912,2,['person'],1,"['person', 'person', 'sink', 'refrigerator', 'bottle', 'bottle']",6,"['person', 'person', 'sink', 'bottle', 'bottle', 'cup', 'bottle', 'bottle']",8,"['bottle', 'sink', 'refrigerator']",3,[],0,"['person', 'bottle']",2,0.4871,0.37253,0.4871,0.37253,0.4871,0.37253,0.58926,0.2308,0.58926,0.2308,0.58926,0.2308,0,0.71427,0,0.71427,0,0.71427,"['person', 'sink', 'refrigerator', 'bottle', 'person', 'bottle', 'person', 'bottle', 'cup', 'bottle', 'cup']",3,3,3,5,0.61444,0.61444,0.61444
352,b00002326_21i57n_20150519_155508e.jpg,"['cell', 'phone', 'table']","['cell', 'phone', 'cell', 'phone', 'control']","['person', 'cell', 'phone']","['easy chair', ' laptop', ' carboy', ' cellular telephone']",0.57347,0.73144,0.53971,3,5,3,0.76462,0.73144,0.71961,4,['tvmonitor'],1,['bottle'],1,['bottle'],1,[],0,[],0,[],0,0,0.28582,0,0.24838,0,0.1986,0,0.28582,0,0.24838,0,0.1986,0,0,0,0,0,0,"['bottle', 'cup', 'cell phone', 'remote']",3,3,3,4,0.52899,0.49453,0.48386
353,b00002330_21i57n_20150509_192056e.jpg,"['person', 'skateboard', 'street']","['bicycle', 'bicycle', 'road']","['person', 'park', 'bench', 'park', 'bench']","['seller', ' stopcock']",0.11113,0.06039,0.02271,3,3,5,0.11113,0.06039,0.02271,2,"['bicycle', 'dog']",2,"['person', 'bicycle']",2,"['person', 'motorcycle']",2,[],0,['person'],1,"['bicycle', 'person']",2,0.64784,0.7943,0.56821,0.62312,0.7848,0.79668,0.7943,0.72446,0.62312,0.52507,0.79668,0.65815,0.6643,0,0.51562,0,0.27856,0,"['person', 'bicycle']",3,2,3,2,0.85767,0.75549,0.7974
354,b00002331_21i57n_20150519_155816e.jpg,"['bed', 'control']","['person', 'bottle', 'bottle']","['bathroom', 'wall', 'toothbrush']",['cellular telephone'],0.37616,0.19604,0.31687,2,3,3,0.37616,0.19604,0.31687,1,[],0,"['person', 'cup']",2,[],0,[],0,[],0,[],0,0,0.4216,0,0.39377,0,0.69038,0,0,0,0,0,0,0,0,0,0,0,0,"['person', 'person', 'person']",2,2,3,1,0.64084,0.87024,0.65912
355,b00002332_21i57n_20150519_155848e.jpg,"['man', 'table', 'laptop']","['group', 'table']","['man', 'table', 'laptop']","['teacher', ' panelist', ' employer', ' laptop', ' taster', ' furnishing']",0.27845,0.1362,0.27845,3,2,3,0.5569,0.4086,0.5569,6,"['person', 'person', 'person', 'person', 'person']",5,"['person', 'person', 'laptop', 'person', 'person', 'book', 'person', 'cup', 'cup', 'dining table', 'person', 'laptop', 'tv']",13,"['laptop', 'person', 'cup', 'cup', 'person', 'person', 'cup', 'person', 'tv', 'book', 'chair']",11,"['laptop', 'person', 'person', 'person', 'cup', 'dining table', 'cup']",7,"['person', 'person', 'diningtable', 'person', 'diningtable']",5,"['person', 'person', 'diningtable', 'person']",4,0.30263,0.18159,0.30263,0.18159,0.15905,0.08845,0.37829,0.19582,0.37829,0.19582,0.19881,0.0953,0.30263,0.32723,0.30263,0.32723,0.15905,0.17479,"['laptop', 'person', 'person', 'person', 'cup', 'person', 'person', 'cup', 'chair', 'cup', 'dining table', 'tv', 'book', 'mouse', 'tv', 'laptop', 'tv', 'tv', 'chair']",3,2,3,8,0.56975,0.08084,0.56975
356,b00002338_21i57n_20150509_192436e.jpg,"['person', 'bike', 'road']","['man', 'bicycle', 'dirt', 'road']","['person', 'grass', 'umbrella']",['pilgrim'],0.23734,0.27283,0.15444,3,4,3,0.23734,0.27283,0.15444,1,"['person', 'bicycle', 'person', 'bicycle', 'bicycle']",5,"['person', 'person', 'bicycle', 'bicycle']",4,"['person', 'person', 'bicycle', 'bicycle', 'bicycle']",5,"['person', 'person', 'bicycle']",3,"['person', 'bicycle', 'person']",3,"['person', 'bicycle', 'person', 'bicycle']",4,0.5275,0.66168,0.36944,0.48993,0.62577,0.75398,0.66168,0.5275,0.48993,0.36944,0.75398,0.62577,0.84077,0.84077,0.68189,0.68189,0.66651,0.66651,"['person', 'person', 'bicycle', 'bicycle', 'bicycle']",3,4,3,2,0.91987,0.86832,0.75286
357,b00002358_21i57n_20150517_122517e.jpg,"['person', 'window', 'car']","['person', 'car', 'hand']","['man', 'car', 'cellphone']",['boxer'],0.21352,0.26299,0.31761,3,3,3,0.21352,0.26299,0.31761,1,['person'],1,['person'],1,[],0,[],0,[],0,[],0,0.6867,0.6867,0.50437,0.50437,0.75938,0.75938,0,0,0,0,0,0,0,0,0,0,0,0,['person'],3,3,3,1,0.88225,0.91233,0.79601
358,b00002371_21i57n_20150509_193852e.jpg,"['couple', 'street']","['man', 'bike', 'street']","['man', 'bicycle', 'dog', 'back']","['motorcyclist', ' motorcyclist', ' seller', ' vacuum flask', ' bicycle-built-for-two']",0.2233,0.4011,0.5542,2,3,4,0.55825,0.6685,0.69274,5,"['person', 'person', 'person', 'bicycle', 'motorbike', 'bicycle']",6,"['person', 'bicycle', 'person', 'person', 'person', 'person', 'bicycle', 'bicycle', 'bicycle']",9,"['person', 'person', 'person', 'person', 'bicycle', 'bicycle', 'backpack', 'person', 'bicycle', 'bicycle']",10,"['person', 'person', 'person']",3,"['person', 'person']",2,"['person', 'person', 'person', 'person', 'bicycle', 'bicycle', 'bicycle']",7,0.18479,0.12299,0.4953,0.33309,0.38336,0.25255,0.15765,0.11046,0.42605,0.3062,0.32216,0.22875,0.42037,0.28025,0.53252,0.53252,0.49218,0.49218,"['person', 'person', 'person', 'person', 'bicycle', 'backpack', 'person', 'person', 'bicycle', 'bicycle', 'person', 'bicycle']",2,3,4,3,0.35995,0.72364,0.80517
359,b00002402_21i57n_20150509_220729e.jpg,"['group', 'table']","['woman', 'food', 'kitchen']","['group', 'table', 'food']","['peddler', ' vintner', ' vintner', ' vintner', ' vintner', ' furnishing', ' furnishing']",0.02777,0.10447,0.06657,2,3,3,0.0972,0.24376,0.15533,7,"['person', 'person', 'person', 'person', 'person']",5,"['person', 'person', 'person', 'person', 'person', 'toothbrush', 'cup', 'bowl', 'bowl']",9,"['person', 'person', 'person', 'bowl', 'person', 'bowl', 'person', 'person', 'bowl', 'bowl', 'cup', 'bowl', 'person', 'cup', 'cup', 'cup']",16,"['person', 'person', 'person', 'bowl', 'cup']",5,"['person', 'person', 'person']",3,"['person', 'person', 'person', 'person', 'person', 'diningtable']",6,0.15905,0.10113,0.2596,0.17991,0.29093,0.20376,0.13254,0.05513,0.21633,0.10128,0.24244,0.11194,0.26508,0.18474,0.43267,0.32753,0.48488,0.36292,"['person', 'person', 'person', 'person', 'cup', 'person', 'cup', 'bowl', 'bowl', 'person', 'cup', 'bowl', 'cup', 'bowl', 'dining table', 'cup', 'cup', 'cup', 'knife', 'bowl', 'frisbee']",2,3,3,6,0.0759,0.33263,0.27231
360,b00002408_21i57n_20150509_221008e.jpg,"['man', 'woman', 'living', 'room']","['woman', 'woman', 'video', 'game']","['woman', 'shirt', 'smile']","['teacup', ' Albanian', ' staff member']",0.39314,0.33821,0.36346,4,4,3,0.39314,0.33821,0.36346,3,['person'],1,"['person', 'person']",2,"['person', 'person', 'cup', 'book']",4,"['person', 'person']",2,['person'],1,"['person', 'person']",2,0.65906,0.65906,0.5149,0.5149,0.54531,0.54531,0.65906,0.64831,0.5149,0.43422,0.54531,0.59219,0.65906,0.65906,0.5149,0.5149,0.54531,0.54531,"['person', 'person', 'book', 'book', 'fork', 'book', 'book']",4,3,3,3,0.64178,0.45703,0.49645
361,b00002413_21i57n_20150509_221231e.jpg,"['group', 'table']","['group', 'table', 'food']","['group', 'food', 'restaurant']","['employer', ' employer', ' taster', ' director', ' panelist', ' taster', ' settler', ' seller']",0.07802,0.13143,0.1443,2,3,3,0.31209,0.35047,0.3848,8,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']",9,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'dining table', 'bowl', 'person', 'person']",12,"['person', 'person', 'person', 'person', 'bowl', 'person', 'bowl', 'person', 'person', 'bowl', 'bowl', 'person', 'bottle', 'person', 'cup']",15,"['person', 'person', 'person', 'person', 'person', 'cup', 'bowl']",7,"['person', 'person', 'person']",3,"['person', 'person', 'person', 'person', 'person']",5,0.08836,0.08629,0.13263,0.12612,0.14422,0.14154,0.15905,0.0619,0.23873,0.09647,0.2596,0.1101,0.26508,0.13058,0.39788,0.19864,0.43267,0.22602,"['person', 'person', 'person', 'person', 'person', 'person', 'cup', 'bowl', 'person', 'person', 'person', 'bowl', 'cup', 'cup', 'cup', 'bowl', 'person', 'person', 'pizza', 'cup', 'bowl', 'bowl', 'bowl', 'dining table', 'cup', 'chair']",2,3,3,6,0.14061,0.40212,0.3078
362,b00002420_21i57n_20150509_221553e.jpg,"['group', 'table']","['group', 'table', 'food']","['group', 'table', 'food']","['drunkard', ' vintner', ' fishmonger', ' fishmonger', ' salad bowl', ' cereal bowl', ' dad']",0.0663,0.17752,0.17752,2,3,3,0.23205,0.41422,0.41422,7,"['person', 'person', 'person', 'person', 'diningtable']",5,"['person', 'person', 'person', 'person', 'bowl', 'bowl', 'bottle', 'bowl', 'dining table', 'cup']",10,"['bowl', 'person', 'person', 'bowl', 'person', 'cup', 'cup', 'bowl', 'bowl', 'bottle', 'cup', 'bowl']",12,"['person', 'cup', 'bowl']",3,"['person', 'person']",2,"['person', 'person', 'person']",3,0.15905,0.11253,0.2596,0.19769,0.2596,0.19769,0.26508,0.06608,0.43267,0.12685,0.43267,0.12685,0.39762,0.27481,0.43267,0.516,0.43267,0.516,"['person', 'person', 'person', 'bowl', 'person', 'cup', 'person', 'bowl', 'person', 'bowl', 'cup', 'bowl', 'handbag', 'cup', 'bottle', 'bowl', 'bowl', 'dining table']",2,3,3,6,0.06206,0.25609,0.25609
363,b00002429_21i57n_20150509_222007e.jpg,"['group', 'table']","['group', 'table']","['group', 'food', 'table']","['Frank', ' drunkard', ' gal', ' disk jockey', ' teacher']",0.13641,0.13641,0.22449,2,2,3,0.34101,0.34101,0.37415,5,"['person', 'person', 'person', 'diningtable', 'bottle']",5,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'cup']",8,"['person', 'person', 'person', 'cup', 'person', 'person', 'bottle', 'person', 'cup']",9,"['person', 'person', 'person']",3,"['person', 'person', 'person']",3,"['person', 'person', 'person', 'bottle', 'diningtable', 'person', 'person']",7,0.17141,0.10675,0.29466,0.17844,0.17141,0.10675,0.12068,0.10067,0.2038,0.17554,0.12068,0.10067,0.26508,0.26508,0.43267,0.43267,0.26508,0.26508,"['person', 'person', 'person', 'person', 'person', 'cup', 'cup', 'person', 'person', 'dining table', 'person', 'cake', 'person', 'cake']",2,2,3,4,0.19019,0.19019,0.45792
364,b00002430_21i57n_20150509_222034e.jpg,"['group', 'table']","['group', 'table']","['man', 'restaurant', 'piece', 'food']","['Frank', ' employer', ' employer', ' director', ' panelist', ' drunkard', ' dinner table']",0.15847,0.15847,0.33603,2,2,4,0.55464,0.55464,0.58805,7,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person', 'person']",5,"['person', 'person', 'person', 'person', 'person', 'cup']",6,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person']",3,"['person', 'person', 'person']",3,0.19881,0.15905,0.52666,0.42133,0.19881,0.15905,0.26508,0.14494,0.52666,0.38525,0.26508,0.14494,0.26508,0.19881,0.52666,0.52666,0.26508,0.19881,"['person', 'person', 'person', 'person', 'person', 'person', 'cell phone', 'person', 'dining table', 'remote', 'cup', 'person']",2,2,4,5,0.12085,0.12085,0.44832
365,b00002438_21i57n_20150509_222412e.jpg,"['group', 'table', 'food']","['man', 'woman', 'bicycle']","['man', 'restaurant', 'pizza', 'restaurant', 'man', 'man']","['raiser', ' employer', ' Herr', ' employer', ' cereal bowl', ' ice-cream sundae', ' butter knife', ' taster', ' furnishing']",0.18829,0.13596,0.3713,3,3,6,0.56487,0.40788,0.55694,9,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person', 'person', 'cup', 'knife', 'person', 'person', 'bowl']",10,"['person', 'person', 'cup', 'person', 'cup', 'sandwich']",6,"['person', 'cup']",2,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person']",3,0.3245,0.15883,0.51586,0.35496,0.43042,0.1831,0.43267,0.28079,0.51586,0.60168,0.5739,0.27823,0.3245,0.51175,0.51586,0.50874,0.43042,0.51061,"['person', 'cup', 'person', 'person', 'person', 'person', 'person', 'cup', 'cup', 'cake', 'person', 'dining table']",3,3,3,4,0.45792,0.38692,0.47115
366,b00002443_21i57n_20150509_222623e.jpg,"['group', 'table', 'food']","['group', 'table', 'food']","['group', 'table', 'food']","['instigator', ' director', ' teacher', ' Dixie cup', ' drunkard', ' interlocutor', ' teacher', ' cereal bowl', ' cereal bowl', ' cereal bowl', ' cereal bowl', ' wineglass']",0.1224,0.1224,0.1224,3,3,3,0.48959,0.48959,0.48959,12,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person', 'person', 'bowl', 'person', 'knife', 'cup', 'remote', 'pizza']",11,"['person', 'person', 'person', 'person', 'cup', 'bowl', 'bowl', 'person', 'cup']",9,"['person', 'person', 'person']",3,"['person', 'person']",2,"['person', 'person', 'person', 'person']",4,0.3245,0.16032,0.3245,0.16032,0.3245,0.16032,0.3245,0.18265,0.3245,0.18265,0.3245,0.18265,0.43267,0.43267,0.43267,0.43267,0.43267,0.43267,"['person', 'person', 'person', 'person', 'person', 'person', 'cup', 'bowl', 'bowl', 'cup', 'dining table', 'sink']",3,3,3,5,0.35402,0.35402,0.35402
367,b00002479_21i57n_20150517_132126e.jpg,"['person', 'beach', 'surfboard']","['man', 'snowboard', 'beach']","['man', 'kite', 'air']","['lawn chair', ' skateboard', ' guy']",0.61082,0.65619,0.59882,3,3,3,0.61082,0.65619,0.59882,3,"['person', 'person']",2,"['person', 'person']",2,"['person', 'person']",2,['person'],1,['person'],1,['person'],1,0.58635,0.58635,0.42021,0.42021,0.42355,0.42355,0.58635,0.58635,0.42021,0.42021,0.42355,0.42355,0.58635,0.58635,0.42021,0.42021,0.42355,0.42355,"['person', 'person', 'person']",3,3,3,1,0.83699,0.75099,0.74901
368,b00002480_21i57n_20150517_132151e.jpg,"['person', 'beach', 'surfboard']","['person', 'beach', 'ocean']","['man', 'bench', 'sun']",['park bench'],0.48037,0.4827,0.70397,3,3,3,0.48037,0.4827,0.70397,1,[],0,"['person', 'person', 'person']",3,"['person', 'person', 'person', 'person', 'person', 'person', 'person']",7,"['person', 'kite', 'person']",3,[],0,[],0,0,0.58635,0,0.45183,0,0.59559,0,0.25129,0,0.19364,0,0.25525,0,0.69943,0,0.50064,0,0.65079,"['person', 'kite', 'person', 'person', 'bench', 'chair', 'person']",3,3,3,4,0.57154,0.46331,0.63919
369,b00002491_21i57n_20150519_172151e.jpg,"['man', 'woman', 'kitchen']","['man', 'woman', 'kitchen']","['man', 'kitchen', 'window']","['organist', ' computer user']",0.30835,0.30835,0.38305,3,3,3,0.30835,0.30835,0.38305,2,"['person', 'chair']",2,"['person', 'person', 'person']",3,"['person', 'tv', 'bottle']",3,['person'],1,['person'],1,"['person', 'person']",2,0.60303,0.56485,0.55476,0.44756,0.60303,0.56485,0.56485,0.62454,0.44756,0.60266,0.56485,0.62454,0.56485,0.56485,0.44756,0.44756,0.56485,0.56485,"['person', 'person', 'chair', 'laptop', 'tv', 'bottle', 'book', 'chair', 'person', 'knife']",3,3,3,7,0.37591,0.37591,0.39366
370,b00002493_21i57n_20150509_224953e.jpg,"['group', 'video', 'game']","['group', 'table']","['man', 'kitchen', 'food', 'kitchen']","['instigator', ' panelist', ' old lady', ' vintner', ' mixing faucet', ' waiter']",0.13575,0.12819,0.38557,3,2,4,0.27149,0.38458,0.57836,6,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person', 'bottle', 'person']",6,"['person', 'person', 'person', 'bottle', 'cup', 'bowl', 'cup', 'cup', 'bottle', 'cup']",10,"['person', 'person']",2,"['person', 'person', 'person']",3,"['person', 'person']",2,0.28529,0.19147,0.4105,0.30931,0.19881,0.14079,0.38039,0.09852,0.4105,0.21295,0.39762,0.08164,0.38039,0.38039,0.4105,0.4105,0.26508,0.39762,"['person', 'person', 'cup', 'person', 'bowl', 'person', 'bottle', 'bowl', 'cup', 'person', 'person', 'cup', 'cup', 'bottle']",3,2,3,4,0.21654,0.1647,0.48491
371,b00002494_21i57n_20150519_172314e.jpg,"['man', 'table', 'laptop']","['man', 'table', 'laptop']","['man', 'kitchen', 'window']","['easy chair', ' employer', ' computer monitor', ' settler']",0.51199,0.51199,0.42269,3,3,3,0.68265,0.68265,0.56358,4,"['person', 'person', 'chair', 'chair', 'bottle']",5,"['person', 'person', 'laptop', 'chair', 'tv', 'tv']",6,"['person', 'bottle', 'tv', 'person', 'tv', 'chair', 'keyboard', 'laptop', 'cup', 'chair']",10,['person'],1,"['person', 'person', 'chair']",3,"['person', 'person', 'bottle', 'chair']",4,0.39655,0.38685,0.35614,0.29934,0.39655,0.38685,0.48412,0.24201,0.44171,0.19416,0.48412,0.24201,0.62302,0.50439,0.54405,0.44756,0.62302,0.50439,"['person', 'person', 'laptop', 'cup', 'bottle', 'tv', 'chair', 'clock', 'chair', 'chair', 'cup', 'dining table']",3,3,3,8,0.54927,0.54927,0.32286
372,b00002495_21i57n_20150519_172341e.jpg,"['living', 'room', 'couch', 'window']","['desk', 'bottle', 'bottle']","['group', 'table']","['computer monitor', ' computer monitor', ' camp chair', ' teacher']",0.5931,0.30447,0.26302,4,3,2,0.5931,0.40596,0.52603,4,"['chair', 'chair', 'chair']",3,"['person', 'chair', 'laptop']",3,"['bottle', 'chair', 'person', 'chair', 'laptop', 'tv']",6,[],0,[],0,"['bottle', 'person', 'chair']",3,0.56748,0.65343,0.33867,0.33705,0.45918,0.5113,0.64002,0.46784,0.35961,0.17936,0.81729,0.34937,0,0,0,0,0,0,"['person', 'cup', 'laptop', 'tv', 'bottle', 'bottle', 'chair', 'chair', 'chair']",4,2,2,6,0.52926,0.45477,0.12803
373,b00002505_21i57n_20150517_133413e.jpg,"['couple', 'parking', 'lot']","['bus', 'sand', 'beach']","['truck', 'camper', 'side', 'road']","['minivan', ' trailer']",0.40311,0.35617,0.67434,3,3,4,0.40311,0.35617,0.67434,2,"['car', 'car']",2,"['car', 'bus']",2,"['car', 'bus', 'car', 'car']",4,['car'],1,"['car', 'train', 'train']",3,"['car', 'car', 'train']",3,0.52137,0.59045,0.69218,0.71852,0.47675,0.64685,0.57241,0.42997,0.71791,0.72984,0.54428,0.43153,0.54993,0.52137,0.643,0.69218,0.54611,0.47675,"['car', 'car', 'person', 'car', 'truck', 'truck']",3,3,4,3,0.60332,0.50437,0.85257
374,b00002506_21i57n_20150517_133437e.jpg,"['man', 'top', 'field']","['person', 'beach', 'person']","['man', 'skateboard', 'middle', 'field']","['traffic cop', ' major', ' sport kite', ' shoulder bag']",0.47386,0.41244,0.68167,3,3,4,0.63181,0.54992,0.68167,4,"['person', 'person']",2,"['person', 'person', 'person', 'person', 'kite']",5,"['person', 'car', 'person', 'person', 'person']",5,"['person', 'person']",2,"['person', 'person']",2,"['person', 'car', 'person', 'person']",4,0.48358,0.30636,0.47713,0.43232,0.88831,0.53766,0.40262,0.31775,0.53421,0.42088,0.66595,0.53734,0.48358,0.48358,0.47713,0.47713,0.88831,0.88831,"['person', 'person', 'car', 'kite', 'kite', 'person', 'person', 'backpack']",3,2,4,4,0.41255,0.4347,0.6045
